Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0016310	phosphorylation	0.8413870285954893	0.8114328847529616	query_1	TRUE	0.8413870285954893	1571	113	8	0.07079646017699115	0.005092297899427116	18006	4946		IEA,IBA,IEA,IEA,IEA,IEA,IEA,IBA	SORBI_3002G227100,SORBI_3003G324600,SORBI_3003G407300,SORBI_3004G005300,SORBI_3004G007800,SORBI_3005G106600,SORBI_3006G190300,SORBI_3006G194400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0043412	macromolecule modification	0.845238599493406	0.8584249575400018	query_1	TRUE	0.845238599493406	2970	113	16	0.1415929203539823	0.0053872053872053875	18006	10008		IBA,IBA,IBA,IEA,IEA,IBA,IEA,IEA,IEA,IBA,IEA,IBA IEA,IEA,IEA,IBA,IBA	SORBI_3001G042901,SORBI_3001G045300,SORBI_3001G104300,SORBI_3002G227100,SORBI_3002G227200,SORBI_3003G324600,SORBI_3004G005300,SORBI_3004G007800,SORBI_3005G106600,SORBI_3006G188700,SORBI_3006G190300,SORBI_3006G192000,SORBI_3006G192200,SORBI_3006G192400,SORBI_3006G194400,SORBI_3006G194700
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006631	fatty acid metabolic process	0.8494841313345467	0.6477444420461904	query_1	TRUE	0.8494841313345467	246	113	1	0.008849557522123894	0.0040650406504065045	18006	2221		IEA	SORBI_3003G324400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0010498	proteasomal protein catabolic process	0.8497898895509495	0.6883159081786732	query_1	TRUE	0.8497898895509495	463	113	2	0.017699115044247787	0.004319654427645789	18006	3993		IBA,IBA	SORBI_3004G005000,SORBI_3006G193000
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0005975	carbohydrate metabolic process	0.8515734053791167	0.7602344119435249	query_1	TRUE	0.8515734053791167	1048	113	5	0.04424778761061947	0.004770992366412214	18006	1760		IEA,IEA,IBA IEA,IBA,IEA	SORBI_3001G026800,SORBI_3001G044800,SORBI_3001G045400,SORBI_3003G410800,SORBI_3004G004800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0016192	vesicle-mediated transport	0.8831062864724418	0.6386578466667849	query_1	TRUE	0.8831062864724418	499	113	2	0.017699115044247787	0.004008016032064128	18006	4920		IBA IEA,IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0019538	protein metabolic process	0.8855965302758564	0.8591964021210308	query_1	TRUE	0.8855965302758564	4451	113	24	0.21238938053097345	0.0053920467310716695	18006	5499		IBA,IBA,IBA,IEA,IEA,IBA,IBA,IEA,IEA,IBA IEA,IEA,IEA,IBA,IEA,IBA,IBA,IBA,IEA,IEA,IEA,IBA,IBA,IBA,IBA IEA	SORBI_3001G040500,SORBI_3001G045300,SORBI_3001G103900,SORBI_3002G227100,SORBI_3002G227200,SORBI_3003G324600,SORBI_3004G005000,SORBI_3004G005300,SORBI_3004G007800,SORBI_3004G008400,SORBI_3004G010000,SORBI_3005G105850,SORBI_3005G106432,SORBI_3005G106600,SORBI_3005G119950,SORBI_3005G120301,SORBI_3006G188700,SORBI_3006G190300,SORBI_3006G192200,SORBI_3006G192400,SORBI_3006G193000,SORBI_3006G194400,SORBI_3006G194700,SORBI_3010G150575
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0044085	cellular component biogenesis	0.8855965302758564	0.7337458146279179	query_1	TRUE	0.8855965302758564	1303	113	6	0.05309734513274336	0.004604758250191865	18006	10211		IBA IEA,IEA,IBA,IEA,IBA IEA,IBA IEA	SORBI_3001G104300,SORBI_3003G088600,SORBI_3003G410800,SORBI_3004G004300,SORBI_3004G011000,SORBI_3006G191800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0023052	signaling	0.8855965302758564	0.7475978077771714	query_1	TRUE	0.8855965302758564	1492	113	7	0.061946902654867256	0.004691689008042895	18006	6205		IBA,IBA IEA,IBA,IEA,IBA IEA,IBA,IEA	SORBI_3001G041700,SORBI_3001G042200,SORBI_3003G324600,SORBI_3003G407300,SORBI_3005G106600,SORBI_3006G190300,SORBI_3006G190800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0007165	signal transduction	0.8855965302758564	0.7557018490538888	query_1	TRUE	0.8855965302758564	1476	113	7	0.061946902654867256	0.0047425474254742545	18006	2595		IBA,IBA IEA,IBA,IEA,IBA IEA,IBA,IEA	SORBI_3001G041700,SORBI_3001G042200,SORBI_3003G324600,SORBI_3003G407300,SORBI_3005G106600,SORBI_3006G190300,SORBI_3006G190800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0016051	carbohydrate biosynthetic process	0.8855965302758564	0.5630570061602926	query_1	TRUE	0.8855965302758564	283	113	1	0.008849557522123894	0.0035335689045936395	18006	4841		IBA	SORBI_3003G410800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0016052	carbohydrate catabolic process	0.8855965302758564	0.571129508040727	query_1	TRUE	0.8855965302758564	279	113	1	0.008849557522123894	0.0035842293906810036	18006	4842		IBA	SORBI_3001G045400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0065003	protein-containing complex assembly	0.8855965302758564	0.6212285876934224	query_1	TRUE	0.8855965302758564	513	113	2	0.017699115044247787	0.003898635477582846	18006	14781		IEA,IBA IEA	SORBI_3004G004300,SORBI_3006G191800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0009117	nucleotide metabolic process	0.8855965302758564	0.5591057289240801	query_1	TRUE	0.8855965302758564	285	113	1	0.008849557522123894	0.0035087719298245615	18006	3136		IBA IEA	SORBI_3006G194150
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0007154	cell communication	0.8884435345735133	0.7431152093294736	query_1	TRUE	0.8884435345735133	1501	113	7	0.061946902654867256	0.004663557628247834	18006	2584		IBA,IBA IEA,IBA,IEA,IBA IEA,IBA,IEA	SORBI_3001G041700,SORBI_3001G042200,SORBI_3003G324600,SORBI_3003G407300,SORBI_3005G106600,SORBI_3006G190300,SORBI_3006G190800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0009755	hormone-mediated signaling pathway	0.8884435345735133	0.6128658951667801	query_1	TRUE	0.8884435345735133	520	113	2	0.017699115044247787	0.0038461538461538464	18006	3492		IEA,IEA	SORBI_3003G407300,SORBI_3006G190800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0032259	methylation	0.8907384395688259	0.5419902474264042	query_1	TRUE	0.8907384395688259	294	113	1	0.008849557522123894	0.003401360544217687	18006	6959		IBA IEA	SORBI_3001G104300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0071495	cellular response to endogenous stimulus	0.8941989202876289	0.5990418524186573	query_1	TRUE	0.8941989202876289	532	113	2	0.017699115044247787	0.0037593984962406013	18006	15590		IEA,IEA	SORBI_3003G407300,SORBI_3006G190800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0032870	cellular response to hormone stimulus	0.8941989202876289	0.6001699915004249	query_1	TRUE	0.8941989202876289	531	113	2	0.017699115044247787	0.003766478342749529	18006	7355		IEA,IEA	SORBI_3003G407300,SORBI_3006G190800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006790	sulfur compound metabolic process	0.8955253342159666	0.5173543270888404	query_1	TRUE	0.8955253342159666	308	113	1	0.008849557522123894	0.003246753246753247	18006	2348		IBA	SORBI_3001G012500
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006796	phosphate-containing compound metabolic process	0.8955253342159666	0.7724973381123804	query_1	TRUE	0.8955253342159666	2269	113	11	0.09734513274336283	0.004847950639048039	18006	2354		IEA,IBA,IEA,IEA,IEA,IBA,IEA,IEA,IEA,IBA IEA,IBA	SORBI_3002G227100,SORBI_3003G324600,SORBI_3003G407300,SORBI_3004G005300,SORBI_3004G007800,SORBI_3004G010300,SORBI_3005G106600,SORBI_3006G190300,SORBI_3006G192200,SORBI_3006G194150,SORBI_3006G194400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0022613	ribonucleoprotein complex biogenesis	0.8955253342159666	0.5858276939094222	query_1	TRUE	0.8955253342159666	544	113	2	0.017699115044247787	0.003676470588235294	18006	6185		IBA IEA,IBA IEA	SORBI_3001G104300,SORBI_3004G011000
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006793	phosphorus metabolic process	0.8955253342159666	0.771817023415672	query_1	TRUE	0.8955253342159666	2271	113	11	0.09734513274336283	0.0048436811977102595	18006	2351		IEA,IBA,IEA,IEA,IEA,IBA,IEA,IEA,IEA,IBA IEA,IBA	SORBI_3002G227100,SORBI_3003G324600,SORBI_3003G407300,SORBI_3004G005300,SORBI_3004G007800,SORBI_3004G010300,SORBI_3005G106600,SORBI_3006G190300,SORBI_3006G192200,SORBI_3006G194150,SORBI_3006G194400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0044283	small molecule biosynthetic process	0.8955253342159666	0.5912620881015318	query_1	TRUE	0.8955253342159666	539	113	2	0.017699115044247787	0.0037105751391465678	18006	10248		IEA,IEA	SORBI_3003G087100,SORBI_3003G324400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0072521	purine-containing compound metabolic process	0.8955253342159666	0.5190395203366867	query_1	TRUE	0.8955253342159666	307	113	1	0.008849557522123894	0.003257328990228013	18006	16245		IBA	SORBI_3001G026900
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0051707	response to other organism	0.8956360768802614	0.627343042296704	query_1	TRUE	0.8956360768802614	762	113	3	0.02654867256637168	0.003937007874015748	18006	12978		IEA,IEA,IEA	SORBI_3003G324400,SORBI_3003G407300,SORBI_3005G119250
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0007166	cell surface receptor signaling pathway	0.8956360768802614	0.5107215793056501	query_1	TRUE	0.8956360768802614	312	113	1	0.008849557522123894	0.003205128205128205	18006	2596		IBA	SORBI_3006G190300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0043207	response to external biotic stimulus	0.8965273810969607	0.6240670995170868	query_1	TRUE	0.8965273810969607	766	113	3	0.02654867256637168	0.0039164490861618795	18006	9908		IEA,IEA,IEA	SORBI_3003G324400,SORBI_3003G407300,SORBI_3005G119250
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0009416	response to light stimulus	0.8965273810969607	0.5042567491878571	query_1	TRUE	0.8965273810969607	316	113	1	0.008849557522123894	0.0031645569620253164	18006	3324		IEA	SORBI_3003G406800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0044419	biological process involved in interspecies interaction between organisms	0.9007225525325047	0.6136526293069172	query_1	TRUE	0.9007225525325047	779	113	3	0.02654867256637168	0.0038510911424903724	18006	10288		IEA,IEA,IEA	SORBI_3003G324400,SORBI_3003G407300,SORBI_3005G119250
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0022607	cellular component assembly	0.9007225525325047	0.6136526293069172	query_1	TRUE	0.9007225525325047	779	113	3	0.02654867256637168	0.0038510911424903724	18006	6180		IEA,IEA,IBA IEA	SORBI_3003G088600,SORBI_3004G004300,SORBI_3006G191800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0009314	response to radiation	0.9078073828633552	0.47708123575857136	query_1	TRUE	0.9078073828633552	334	113	1	0.008849557522123894	0.0029940119760479044	18006	3304		IEA	SORBI_3003G406800
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0098655	monoatomic cation transmembrane transport	0.9088683964180805	0.4728342217903942	query_1	TRUE	0.9088683964180805	337	113	1	0.008849557522123894	0.002967359050445104	18006	17576		IBA IEA	SORBI_3001G103300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0009607	response to biotic stimulus	0.9111798851395966	0.593832792832408	query_1	TRUE	0.9111798851395966	805	113	3	0.02654867256637168	0.0037267080745341614	18006	3378		IEA,IEA,IEA	SORBI_3003G324400,SORBI_3003G407300,SORBI_3005G119250
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0015031	protein transport	0.918104001676071	0.5285079029630608	query_1	TRUE	0.918104001676071	603	113	2	0.017699115044247787	0.003316749585406302	18006	4557		IEA,IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0046907	intracellular transport	0.918104001676071	0.5276328898786848	query_1	TRUE	0.918104001676071	604	113	2	0.017699115044247787	0.0033112582781456954	18006	11590		IBA IEA,IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006886	intracellular protein transport	0.918104001676071	0.44885952885454317	query_1	TRUE	0.918104001676071	355	113	1	0.008849557522123894	0.0028169014084507044	18006	2411		IEA	SORBI_3002G227500
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0009605	response to external stimulus	0.9304284367807762	0.5578009314236738	query_1	TRUE	0.9304284367807762	857	113	3	0.02654867256637168	0.003500583430571762	18006	3376		IEA,IEA,IEA	SORBI_3003G324400,SORBI_3003G407300,SORBI_3005G119250
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0051649	establishment of localization in cell	0.9405380282114145	0.48580833153464276	query_1	TRUE	0.9405380282114145	656	113	2	0.017699115044247787	0.003048780487804878	18006	12938		IBA IEA,IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006753	nucleoside phosphate metabolic process	0.941859168383872	0.3877010529035592	query_1	TRUE	0.941859168383872	411	113	1	0.008849557522123894	0.0024330900243309003	18006	2324		IBA IEA	SORBI_3006G194150
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0090407	organophosphate biosynthetic process	0.941859168383872	0.38396417528521165	query_1	TRUE	0.941859168383872	415	113	1	0.008849557522123894	0.0024096385542168677	18006	17064		IBA IEA	SORBI_3006G194150
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0022402	cell cycle process	0.941859168383872	0.38489162498396823	query_1	TRUE	0.941859168383872	414	113	1	0.008849557522123894	0.0024154589371980675	18006	6159		IBA	SORBI_3001G041700
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0045184	establishment of protein localization	0.941859168383872	0.4756571126667547	query_1	TRUE	0.941859168383872	670	113	2	0.017699115044247787	0.0029850746268656717	18006	10552		IEA,IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0008104	intracellular protein localization	0.941859168383872	0.4735367986429802	query_1	TRUE	0.941859168383872	673	113	2	0.017699115044247787	0.0029717682020802376	18006	2983		IEA,IBA IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006952	defense response	0.9466706701644273	0.5156800412406565	query_1	TRUE	0.9466706701644273	927	113	3	0.02654867256637168	0.003236245954692557	18006	2452		IEA,IEA,IEA	SORBI_3003G324400,SORBI_3003G407300,SORBI_3005G119250
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0034220	monoatomic ion transmembrane transport	0.9563050480334033	0.348676439263376	query_1	TRUE	0.9563050480334033	457	113	1	0.008849557522123894	0.002188183807439825	18006	7944		IBA IEA	SORBI_3001G103300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0051641	cellular localization	0.959346330604714	0.4295017055077165	query_1	TRUE	0.959346330604714	742	113	2	0.017699115044247787	0.0026954177897574125	18006	12930		IBA IEA,IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0019752	carboxylic acid metabolic process	0.9636667591540851	0.4171338553491174	query_1	TRUE	0.9636667591540851	764	113	2	0.017699115044247787	0.002617801047120419	18006	5632		IEA,IEA	SORBI_3003G087100,SORBI_3003G324400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0043436	oxoacid metabolic process	0.9660288030663174	0.40545835303654665	query_1	TRUE	0.9660288030663174	786	113	2	0.017699115044247787	0.002544529262086514	18006	10020		IEA,IEA	SORBI_3003G087100,SORBI_3003G324400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0006082	organic acid metabolic process	0.9660288030663174	0.40545835303654665	query_1	TRUE	0.9660288030663174	786	113	2	0.017699115044247787	0.002544529262086514	18006	1846		IEA,IEA	SORBI_3003G087100,SORBI_3003G324400
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0033036	macromolecule localization	0.97564480121912	0.377148243179557	query_1	TRUE	0.97564480121912	845	113	2	0.017699115044247787	0.002366863905325444	18006	7480		IEA,IBA IEA	SORBI_3002G227500,SORBI_3004G004300
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0044281	small molecule metabolic process	0.9798428772163963	0.46254029823907933	query_1	TRUE	0.9798428772163963	1378	113	4	0.035398230088495575	0.002902757619738752	18006	10246		IBA,IEA,IEA,IBA IEA	SORBI_3001G026900,SORBI_3003G087100,SORBI_3003G324400,SORBI_3006G194150
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0019637	organophosphate metabolic process	0.9897521574067472	0.22960393767055165	query_1	TRUE	0.9897521574067472	694	113	1	0.008849557522123894	0.001440922190201729	18006	5565		IBA IEA	SORBI_3006G194150
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0008150	biological_process	1	1	query_1	FALSE	1	18006	113	113	1	0.006275685882483616	18006	2984		IBA,IEA,IBA IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA,IEA,IBA,IEA,IBA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IEA,IEA,IBA IEA,IBA,IEA,IBA,IBA IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IEA,IBA IEA,IEA,IBA,IBA IEA,IEA,IBA,IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IBA,IBA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IEA,IBA,IBA IEA,IEA,IEA,IBA,IBA,IBA,IBA IEA,IBA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA,IBA IEA,IEA,IBA IEA,IBA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA	SORBI_3001G012000,SORBI_3001G012400,SORBI_3001G012500,SORBI_3001G012600,SORBI_3001G026800,SORBI_3001G026900,SORBI_3001G028100,SORBI_3001G028200,SORBI_3001G028400,SORBI_3001G028500,SORBI_3001G040500,SORBI_3001G040900,SORBI_3001G041700,SORBI_3001G041800,SORBI_3001G041900,SORBI_3001G042200,SORBI_3001G042901,SORBI_3001G044800,SORBI_3001G045300,SORBI_3001G045400,SORBI_3001G101700,SORBI_3001G102300,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G104300,SORBI_3001G104700,SORBI_3002G226100,SORBI_3002G227100,SORBI_3002G227200,SORBI_3002G227500,SORBI_3002G227900,SORBI_3003G086600,SORBI_3003G087100,SORBI_3003G087200,SORBI_3003G087600,SORBI_3003G088300,SORBI_3003G088600,SORBI_3003G089100,SORBI_3003G089300,SORBI_3003G324400,SORBI_3003G324500,SORBI_3003G324600,SORBI_3003G406800,SORBI_3003G407200,SORBI_3003G407300,SORBI_3003G408800,SORBI_3003G409000,SORBI_3003G410800,SORBI_3004G004300,SORBI_3004G004800,SORBI_3004G005000,SORBI_3004G005300,SORBI_3004G006600,SORBI_3004G007133,SORBI_3004G007400,SORBI_3004G007500,SORBI_3004G007600,SORBI_3004G007800,SORBI_3004G008300,SORBI_3004G008400,SORBI_3004G008800,SORBI_3004G008900,SORBI_3004G009000,SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500,SORBI_3004G009600,SORBI_3004G009900,SORBI_3004G010000,SORBI_3004G010050,SORBI_3004G010300,SORBI_3004G010800,SORBI_3004G010900,SORBI_3004G011000,SORBI_3004G011900,SORBI_3004G115000,SORBI_3004G115350,SORBI_3005G105700,SORBI_3005G105850,SORBI_3005G106366,SORBI_3005G106432,SORBI_3005G106600,SORBI_3005G119250,SORBI_3005G119800,SORBI_3005G119950,SORBI_3005G120201,SORBI_3005G120301,SORBI_3006G183800,SORBI_3006G183900,SORBI_3006G184400,SORBI_3006G184700,SORBI_3006G188700,SORBI_3006G188900,SORBI_3006G190300,SORBI_3006G190800,SORBI_3006G191500,SORBI_3006G191700,SORBI_3006G191800,SORBI_3006G192000,SORBI_3006G192200,SORBI_3006G192400,SORBI_3006G193000,SORBI_3006G194150,SORBI_3006G194300,SORBI_3006G194400,SORBI_3006G194700,SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200,SORBI_3006G195500,SORBI_3010G150575,SORBI_3010G151000,SORBI_3010G151325
LIN_sum_ratio__20pct__recurrent	GO:CC	GO:0005789	endoplasmic reticulum membrane	0.0022199999674395693	4.377809660449546	query_1	TRUE	0.0022199999674395693	374	123	11	0.08943089430894309	0.029411764705882353	18308	341		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3002G227500,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:CC	GO:0098827	endoplasmic reticulum subcompartment	0.0022199999674395693	4.35452343885141	query_1	TRUE	0.0022199999674395693	376	123	11	0.08943089430894309	0.02925531914893617	18308	3197		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3002G227500,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.0022199999674395693	4.342972978801406	query_1	TRUE	0.0022199999674395693	377	123	11	0.08943089430894309	0.029177718832891247	18308	1742		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3002G227500,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
