condition	LayerGroup	GeneID	Recurrence
CTL	combined	SORBI_3010G140150	2
CTL	combined	SORBI_3010G141001	2
CTL	combined	SORBI_3010G141201	2
CTL	combined	SORBI_3010G143300	2
CTL	combined	SORBI_3010G143500	2
CTL	combined	SORBI_3010G143600	2
CTL	combined	SORBI_3010G146100	2
CTL	combined	SORBI_3010G146200	2
CTL	combined	SORBI_3010G146350	2
CTL	combined	SORBI_3010G146400	2
CTL	combined	SORBI_3010G146500	2
CTL	combined	SORBI_3010G149700	2
CTL	combined	SORBI_3010G149800	2
CTL	combined	SORBI_3010G150000	2
CTL	combined	SORBI_3010G150100	2
CTL	combined	SORBI_3010G150200	2
CTL	combined	SORBI_3001G020700	1
CTL	combined	SORBI_3001G020800	1
CTL	combined	SORBI_3001G021000	1
CTL	combined	SORBI_3001G021200	1
CTL	combined	SORBI_3001G021400	1
CTL	combined	SORBI_3001G021500	1
CTL	combined	SORBI_3001G021601	1
CTL	combined	SORBI_3001G021700	1
CTL	combined	SORBI_3001G021800	1
CTL	combined	SORBI_3001G022700	1
CTL	combined	SORBI_3001G022800	1
CTL	combined	SORBI_3001G023000	1
CTL	combined	SORBI_3001G023100	1
CTL	combined	SORBI_3001G023200	1
CTL	combined	SORBI_3001G023300	1
CTL	combined	SORBI_3001G023400	1
CTL	combined	SORBI_3001G023500	1
CTL	combined	SORBI_3001G023600	1
CTL	combined	SORBI_3001G023700	1
CTL	combined	SORBI_3001G023800	1
CTL	combined	SORBI_3001G023900	1
CTL	combined	SORBI_3001G024000	1
CTL	combined	SORBI_3001G024100	1
CTL	combined	SORBI_3001G024200	1
CTL	combined	SORBI_3001G024250	1
CTL	combined	SORBI_3001G024400	1
CTL	combined	SORBI_3001G122100	1
CTL	combined	SORBI_3001G122200	1
CTL	combined	SORBI_3001G122600	1
CTL	combined	SORBI_3001G122700	1
CTL	combined	SORBI_3001G195932	1
CTL	combined	SORBI_3001G196600	1
CTL	combined	SORBI_3001G197300	1
CTL	combined	SORBI_3001G222100	1
CTL	combined	SORBI_3001G222150	1
CTL	combined	SORBI_3001G247600	1
CTL	combined	SORBI_3001G247700	1
CTL	combined	SORBI_3001G247800	1
CTL	combined	SORBI_3001G247900	1
CTL	combined	SORBI_3001G248000	1
CTL	combined	SORBI_3001G248100	1
CTL	combined	SORBI_3001G248200	1
CTL	combined	SORBI_3001G248300	1
CTL	combined	SORBI_3001G260701	1
CTL	combined	SORBI_3001G260850	1
CTL	combined	SORBI_3001G261700	1
CTL	combined	SORBI_3001G261750	1
CTL	combined	SORBI_3001G261900	1
CTL	combined	SORBI_3001G262000	1
CTL	combined	SORBI_3001G263900	1
CTL	combined	SORBI_3001G264000	1
CTL	combined	SORBI_3001G264100	1
CTL	combined	SORBI_3001G265900	1
CTL	combined	SORBI_3001G285800	1
CTL	combined	SORBI_3001G286500	1
CTL	combined	SORBI_3001G288900	1
CTL	combined	SORBI_3001G289200	1
CTL	combined	SORBI_3001G289400	1
CTL	combined	SORBI_3001G289600	1
CTL	combined	SORBI_3001G289700	1
CTL	combined	SORBI_3001G289800	1
CTL	combined	SORBI_3001G295500	1
CTL	combined	SORBI_3001G295600	1
CTL	combined	SORBI_3001G295700	1
CTL	combined	SORBI_3001G296000	1
CTL	combined	SORBI_3001G400500	1
CTL	combined	SORBI_3001G418650	1
CTL	combined	SORBI_3001G418800	1
CTL	combined	SORBI_3001G419000	1
CTL	combined	SORBI_3001G419100	1
CTL	combined	SORBI_3001G419200	1
CTL	combined	SORBI_3001G419300	1
CTL	combined	SORBI_3001G419400	1
CTL	combined	SORBI_3001G419600	1
CTL	combined	SORBI_3001G420300	1
CTL	combined	SORBI_3001G420350	1
CTL	combined	SORBI_3001G460300	1
CTL	combined	SORBI_3001G496100	1
CTL	combined	SORBI_3001G496700	1
CTL	combined	SORBI_3001G496800	1
CTL	combined	SORBI_3001G496900	1
CTL	combined	SORBI_3001G497100	1
CTL	combined	SORBI_3001G497200	1
CTL	combined	SORBI_3001G497300	1
CTL	combined	SORBI_3001G499500	1
CTL	combined	SORBI_3001G501000	1
CTL	combined	SORBI_3002G091200	1
CTL	combined	SORBI_3002G091300	1
CTL	combined	SORBI_3002G091400	1
CTL	combined	SORBI_3002G091500	1
CTL	combined	SORBI_3002G091600	1
CTL	combined	SORBI_3002G091700	1
CTL	combined	SORBI_3002G091900	1
CTL	combined	SORBI_3002G092050	1
CTL	combined	SORBI_3002G092300	1
CTL	combined	SORBI_3002G104200	1
CTL	combined	SORBI_3002G105300	1
CTL	combined	SORBI_3002G105350	1
CTL	combined	SORBI_3002G105700	1
CTL	combined	SORBI_3002G107600	1
CTL	combined	SORBI_3002G148000	1
CTL	combined	SORBI_3002G148750	1
CTL	combined	SORBI_3002G154400	1
CTL	combined	SORBI_3002G198700	1
CTL	combined	SORBI_3002G199100	1
CTL	combined	SORBI_3002G199200	1
CTL	combined	SORBI_3002G199300	1
CTL	combined	SORBI_3002G199400	1
CTL	combined	SORBI_3002G199650	1
CTL	combined	SORBI_3002G202700	1
CTL	combined	SORBI_3002G203000	1
CTL	combined	SORBI_3002G203200	1
CTL	combined	SORBI_3002G205300	1
CTL	combined	SORBI_3002G205500	1
CTL	combined	SORBI_3002G244600	1
CTL	combined	SORBI_3002G244901	1
CTL	combined	SORBI_3002G245000	1
CTL	combined	SORBI_3002G245100	1
CTL	combined	SORBI_3002G245200	1
CTL	combined	SORBI_3002G245300	1
CTL	combined	SORBI_3002G245400	1
CTL	combined	SORBI_3002G322400	1
CTL	combined	SORBI_3002G322800	1
CTL	combined	SORBI_3003G068950	1
CTL	combined	SORBI_3003G069950	1
CTL	combined	SORBI_3003G077300	1
CTL	combined	SORBI_3003G077400	1
CTL	combined	SORBI_3003G077500	1
CTL	combined	SORBI_3003G077600	1
CTL	combined	SORBI_3003G077700	1
CTL	combined	SORBI_3003G077800	1
CTL	combined	SORBI_3003G077900	1
CTL	combined	SORBI_3003G078000	1
CTL	combined	SORBI_3003G078501	1
CTL	combined	SORBI_3003G078600	1
CTL	combined	SORBI_3003G078700	1
CTL	combined	SORBI_3003G079300	1
CTL	combined	SORBI_3003G105900	1
CTL	combined	SORBI_3003G106600	1
CTL	combined	SORBI_3003G107500	1
CTL	combined	SORBI_3003G118400	1
CTL	combined	SORBI_3003G175950	1
CTL	combined	SORBI_3003G185300	1
CTL	combined	SORBI_3003G185500	1
CTL	combined	SORBI_3003G185600	1
CTL	combined	SORBI_3003G185800	1
CTL	combined	SORBI_3003G185900	1
CTL	combined	SORBI_3003G186000	1
CTL	combined	SORBI_3003G186200	1
CTL	combined	SORBI_3003G203866	1
CTL	combined	SORBI_3003G203900	1
CTL	combined	SORBI_3003G204100	1
CTL	combined	SORBI_3003G207900	1
CTL	combined	SORBI_3003G252200	1
CTL	combined	SORBI_3003G262200	1
CTL	combined	SORBI_3003G265900	1
CTL	combined	SORBI_3003G266100	1
CTL	combined	SORBI_3003G266300	1
CTL	combined	SORBI_3003G421700	1
CTL	combined	SORBI_3003G422300	1
CTL	combined	SORBI_3003G422500	1
CTL	combined	SORBI_3003G422800	1
CTL	combined	SORBI_3003G422900	1
CTL	combined	SORBI_3003G426300	1
CTL	combined	SORBI_3003G426500	1
CTL	combined	SORBI_3003G426600	1
CTL	combined	SORBI_3003G427100	1
CTL	combined	SORBI_3003G427200	1
CTL	combined	SORBI_3003G427300	1
CTL	combined	SORBI_3003G427550	1
CTL	combined	SORBI_3003G427600	1
CTL	combined	SORBI_3004G103600	1
CTL	combined	SORBI_3004G103700	1
CTL	combined	SORBI_3004G103800	1
CTL	combined	SORBI_3004G103901	1
CTL	combined	SORBI_3004G104000	1
CTL	combined	SORBI_3004G104100	1
CTL	combined	SORBI_3004G104200	1
CTL	combined	SORBI_3004G104250	1
CTL	combined	SORBI_3004G104300	1
CTL	combined	SORBI_3004G104400	1
CTL	combined	SORBI_3004G104500	1
CTL	combined	SORBI_3004G104600	1
CTL	combined	SORBI_3004G115800	1
CTL	combined	SORBI_3004G115950	1
CTL	combined	SORBI_3004G132800	1
CTL	combined	SORBI_3004G132900	1
CTL	combined	SORBI_3004G133000	1
CTL	combined	SORBI_3004G133100	1
CTL	combined	SORBI_3004G133201	1
CTL	combined	SORBI_3004G139400	1
CTL	combined	SORBI_3004G139700	1
CTL	combined	SORBI_3004G139800	1
CTL	combined	SORBI_3004G139900	1
CTL	combined	SORBI_3004G140000	1
CTL	combined	SORBI_3004G140300	1
CTL	combined	SORBI_3004G140400	1
CTL	combined	SORBI_3004G140501	1
CTL	combined	SORBI_3004G140600	1
CTL	combined	SORBI_3004G174900	1
CTL	combined	SORBI_3004G175300	1
CTL	combined	SORBI_3004G175400	1
CTL	combined	SORBI_3004G175500	1
CTL	combined	SORBI_3004G175600	1
CTL	combined	SORBI_3004G175700	1
CTL	combined	SORBI_3004G175800	1
CTL	combined	SORBI_3004G176000	1
CTL	combined	SORBI_3004G176200	1
CTL	combined	SORBI_3004G202500	1
CTL	combined	SORBI_3004G202600	1
CTL	combined	SORBI_3004G203500	1
CTL	combined	SORBI_3004G203600	1
CTL	combined	SORBI_3004G205000	1
CTL	combined	SORBI_3004G205100	1
CTL	combined	SORBI_3004G205200	1
CTL	combined	SORBI_3004G205600	1
CTL	combined	SORBI_3004G206050	1
CTL	combined	SORBI_3004G206200	1
CTL	combined	SORBI_3004G206300	1
CTL	combined	SORBI_3004G206401	1
CTL	combined	SORBI_3004G206500	1
CTL	combined	SORBI_3004G206600	1
CTL	combined	SORBI_3004G206700	1
CTL	combined	SORBI_3004G206800	1
CTL	combined	SORBI_3004G207000	1
CTL	combined	SORBI_3004G207100	1
CTL	combined	SORBI_3004G207200	1
CTL	combined	SORBI_3004G207500	1
CTL	combined	SORBI_3004G208000	1
CTL	combined	SORBI_3004G208700	1
CTL	combined	SORBI_3004G259101	1
CTL	combined	SORBI_3005G007700	1
CTL	combined	SORBI_3005G054000	1
CTL	combined	SORBI_3005G054300	1
CTL	combined	SORBI_3005G054700	1
CTL	combined	SORBI_3005G061500	1
CTL	combined	SORBI_3005G087900	1
CTL	combined	SORBI_3005G088100	1
CTL	combined	SORBI_3005G088500	1
CTL	combined	SORBI_3005G088600	1
CTL	combined	SORBI_3005G088700	1
CTL	combined	SORBI_3005G088900	1
CTL	combined	SORBI_3005G089800	1
CTL	combined	SORBI_3005G089900	1
CTL	combined	SORBI_3005G090200	1
CTL	combined	SORBI_3005G090401	1
CTL	combined	SORBI_3005G090500	1
CTL	combined	SORBI_3005G110040	1
CTL	combined	SORBI_3005G110487	1
CTL	combined	SORBI_3005G123900	1
CTL	combined	SORBI_3005G124100	1
CTL	combined	SORBI_3005G124200	1
CTL	combined	SORBI_3005G124400	1
CTL	combined	SORBI_3005G124500	1
CTL	combined	SORBI_3005G124850	1
CTL	combined	SORBI_3005G125000	1
CTL	combined	SORBI_3005G125100	1
CTL	combined	SORBI_3005G125200	1
CTL	combined	SORBI_3005G125300	1
CTL	combined	SORBI_3005G125400	1
CTL	combined	SORBI_3005G182701	1
CTL	combined	SORBI_3005G182900	1
CTL	combined	SORBI_3005G183100	1
CTL	combined	SORBI_3005G183200	1
CTL	combined	SORBI_3005G183300	1
CTL	combined	SORBI_3005G183600	1
CTL	combined	SORBI_3005G183700	1
CTL	combined	SORBI_3005G183900	1
CTL	combined	SORBI_3005G223600	1
CTL	combined	SORBI_3005G223925	1
CTL	combined	SORBI_3005G224300	1
CTL	combined	SORBI_3005G225200	1
CTL	combined	SORBI_3005G227000	1
CTL	combined	SORBI_3005G227050	1
CTL	combined	SORBI_3005G227600	1
CTL	combined	SORBI_3005G227800	1
CTL	combined	SORBI_3006G000100	1
CTL	combined	SORBI_3006G000200	1
CTL	combined	SORBI_3006G000400	1
CTL	combined	SORBI_3006G000600	1
CTL	combined	SORBI_3006G000700	1
CTL	combined	SORBI_3006G001000	1
CTL	combined	SORBI_3006G001100	1
CTL	combined	SORBI_3006G001200	1
CTL	combined	SORBI_3006G034275	1
CTL	combined	SORBI_3006G037900	1
CTL	combined	SORBI_3006G039500	1
CTL	combined	SORBI_3006G044000	1
CTL	combined	SORBI_3006G048100	1
CTL	combined	SORBI_3006G048201	1
CTL	combined	SORBI_3006G048300	1
CTL	combined	SORBI_3006G048400	1
CTL	combined	SORBI_3006G048500	1
CTL	combined	SORBI_3006G048600	1
CTL	combined	SORBI_3006G048700	1
CTL	combined	SORBI_3006G061000	1
CTL	combined	SORBI_3006G139100	1
CTL	combined	SORBI_3006G140400	1
CTL	combined	SORBI_3006G140500	1
CTL	combined	SORBI_3006G166300	1
CTL	combined	SORBI_3006G166900	1
CTL	combined	SORBI_3006G187700	1
CTL	combined	SORBI_3006G187800	1
CTL	combined	SORBI_3006G278800	1
CTL	combined	SORBI_3006G278900	1
CTL	combined	SORBI_3007G008500	1
CTL	combined	SORBI_3007G018601	1
CTL	combined	SORBI_3007G018700	1
CTL	combined	SORBI_3007G019501	1
CTL	combined	SORBI_3007G085800	1
CTL	combined	SORBI_3007G103732	1
CTL	combined	SORBI_3007G109301	1
CTL	combined	SORBI_3007G109400	1
CTL	combined	SORBI_3007G109700	1
CTL	combined	SORBI_3007G109800	1
CTL	combined	SORBI_3007G112301	1
CTL	combined	SORBI_3007G114200	1
CTL	combined	SORBI_3007G121950	1
CTL	combined	SORBI_3007G122000	1
CTL	combined	SORBI_3008G004500	1
CTL	combined	SORBI_3008G004600	1
CTL	combined	SORBI_3008G004700	1
CTL	combined	SORBI_3008G004800	1
CTL	combined	SORBI_3008G004900	1
CTL	combined	SORBI_3008G005100	1
CTL	combined	SORBI_3008G005200	1
CTL	combined	SORBI_3008G005300	1
CTL	combined	SORBI_3008G005400	1
CTL	combined	SORBI_3008G005600	1
CTL	combined	SORBI_3008G005700	1
CTL	combined	SORBI_3008G005800	1
CTL	combined	SORBI_3008G012200	1
CTL	combined	SORBI_3008G016900	1
CTL	combined	SORBI_3008G017100	1
CTL	combined	SORBI_3008G048200	1
CTL	combined	SORBI_3008G048300	1
CTL	combined	SORBI_3008G048933	1
CTL	combined	SORBI_3008G088887	1
CTL	combined	SORBI_3008G093000	1
CTL	combined	SORBI_3008G098300	1
CTL	combined	SORBI_3008G103066	1
CTL	combined	SORBI_3008G103500	1
CTL	combined	SORBI_3008G103800	1
CTL	combined	SORBI_3008G103900	1
CTL	combined	SORBI_3008G104100	1
CTL	combined	SORBI_3008G104601	1
CTL	combined	SORBI_3008G105000	1
CTL	combined	SORBI_3009G015166	1
CTL	combined	SORBI_3009G049800	1
CTL	combined	SORBI_3009G049900	1
CTL	combined	SORBI_3009G050300	1
CTL	combined	SORBI_3009G050400	1
CTL	combined	SORBI_3009G050500	1
CTL	combined	SORBI_3009G050700	1
CTL	combined	SORBI_3009G051900	1
CTL	combined	SORBI_3009G052000	1
CTL	combined	SORBI_3009G069600	1
CTL	combined	SORBI_3009G069800	1
CTL	combined	SORBI_3009G069901	1
CTL	combined	SORBI_3009G088200	1
CTL	combined	SORBI_3009G089101	1
CTL	combined	SORBI_3009G089200	1
CTL	combined	SORBI_3009G089366	1
CTL	combined	SORBI_3009G089532	1
CTL	combined	SORBI_3009G108600	1
CTL	combined	SORBI_3009G109000	1
CTL	combined	SORBI_3009G219800	1
CTL	combined	SORBI_3009G220500	1
CTL	combined	SORBI_3009G220700	1
CTL	combined	SORBI_3009G220800	1
CTL	combined	SORBI_3009G221000	1
CTL	combined	SORBI_3009G222000	1
CTL	combined	SORBI_3009G222100	1
CTL	combined	SORBI_3009G222200	1
CTL	combined	SORBI_3009G222400	1
CTL	combined	SORBI_3009G222500	1
CTL	combined	SORBI_3009G222600	1
CTL	combined	SORBI_3009G222700	1
CTL	combined	SORBI_3009G222800	1
CTL	combined	SORBI_3009G223100	1
CTL	combined	SORBI_3009G223200	1
CTL	combined	SORBI_3009G223400	1
CTL	combined	SORBI_3009G234400	1
CTL	combined	SORBI_3009G234800	1
CTL	combined	SORBI_3009G235000	1
CTL	combined	SORBI_3009G235900	1
CTL	combined	SORBI_3009G237100	1
CTL	combined	SORBI_3009G237200	1
CTL	combined	SORBI_3009G237300	1
CTL	combined	SORBI_3009G237400	1
CTL	combined	SORBI_3010G061700	1
CTL	combined	SORBI_3010G061800	1
CTL	combined	SORBI_3010G061900	1
CTL	combined	SORBI_3010G062000	1
CTL	combined	SORBI_3010G103600	1
CTL	combined	SORBI_3010G103700	1
CTL	combined	SORBI_3010G103800	1
CTL	combined	SORBI_3010G103900	1
CTL	combined	SORBI_3010G104000	1
CTL	combined	SORBI_3010G104100	1
CTL	combined	SORBI_3010G104200	1
CTL	combined	SORBI_3010G104300	1
CTL	combined	SORBI_3010G104400	1
CTL	combined	SORBI_3010G124800	1
CTL	combined	SORBI_3010G124850	1
CTL	combined	SORBI_3010G124900	1
CTL	combined	SORBI_3010G125000	1
CTL	combined	SORBI_3010G125100	1
CTL	combined	SORBI_3010G125200	1
CTL	combined	SORBI_3010G125300	1
CTL	combined	SORBI_3010G126900	1
CTL	combined	SORBI_3010G127300	1
CTL	combined	SORBI_3010G127550	1
CTL	combined	SORBI_3010G127600	1
CTL	combined	SORBI_3010G131900	1
CTL	combined	SORBI_3010G131950	1
CTL	combined	SORBI_3010G132000	1
CTL	combined	SORBI_3010G132100	1
CTL	combined	SORBI_3010G132300	1
CTL	combined	SORBI_3010G132400	1
CTL	combined	SORBI_3010G132500	1
CTL	combined	SORBI_3010G132550	1
CTL	combined	SORBI_3010G132600	1
CTL	combined	SORBI_3010G132800	1
CTL	combined	SORBI_3010G132900	1
CTL	combined	SORBI_3010G133000	1
CTL	combined	SORBI_3010G135100	1
CTL	combined	SORBI_3010G139100	1
CTL	combined	SORBI_3010G139200	1
CTL	combined	SORBI_3010G139301	1
CTL	combined	SORBI_3010G141433	1
CTL	combined	SORBI_3010G141500	1
CTL	combined	SORBI_3010G141600	1
CTL	combined	SORBI_3010G141700	1
CTL	combined	SORBI_3010G141800	1
CTL	combined	SORBI_3010G141966	1
CTL	combined	SORBI_3010G142132	1
CTL	combined	SORBI_3010G142700	1
CTL	combined	SORBI_3010G142900	1
CTL	combined	SORBI_3010G143100	1
CTL	combined	SORBI_3010G151050	1
CTL	combined	SORBI_3010G151100	1
CTL	combined	SORBI_3010G192600	1
CTL	combined	SORBI_3010G192800	1
CTL	combined	SORBI_3010G193300	1
CTL	combined	SORBI_3010G194001	1
CTL	combined	SORBI_3010G194500	1
CTL	combined	SORBI_3010G194600	1
CTL	combined	SORBI_3010G194700	1
CTL	combined	SORBI_3010G194900	1
CTL	combined	SORBI_3010G195000	1
CTL	combined	SORBI_3010G195200	1
CTL	combined	SORBI_3010G197300	1
CTL	combined	SORBI_3010G197566	1
CTL	combined	SORBI_3010G198000	1
CTL	individual	SORBI_3006G040500	27
CTL	individual	SORBI_3005G148500	13
CTL	individual	SORBI_3005G149000	13
CTL	individual	SORBI_3010G140800	13
CTL	individual	SORBI_3005G110120	12
CTL	individual	SORBI_3005G110160	12
CTL	individual	SORBI_3009G092100	12
CTL	individual	SORBI_3001G206100	11
CTL	individual	SORBI_3001G318000	11
CTL	individual	SORBI_3001G318100	11
CTL	individual	SORBI_3001G320500	11
CTL	individual	SORBI_3002G148100	11
CTL	individual	SORBI_3002G148166	11
CTL	individual	SORBI_3002G148232	11
CTL	individual	SORBI_3004G134900	11
CTL	individual	SORBI_3005G208275	11
CTL	individual	SORBI_3006G044466	11
CTL	individual	SORBI_3006G044532	11
CTL	individual	SORBI_3006G044600	11
CTL	individual	SORBI_3006G049666	11
CTL	individual	SORBI_3007G111800	11
CTL	individual	SORBI_3007G111901	11
CTL	individual	SORBI_3007G112000	11
CTL	individual	SORBI_3007G112100	11
CTL	individual	SORBI_3007G112200	11
CTL	individual	SORBI_3008G105500	11
CTL	individual	SORBI_3008G105600	11
CTL	individual	SORBI_3008G105800	11
CTL	individual	SORBI_3008G105850	11
CTL	individual	SORBI_3008G105900	11
CTL	individual	SORBI_3008G106200	11
CTL	individual	SORBI_3008G106301	11
CTL	individual	SORBI_3008G106500	11
CTL	individual	SORBI_3008G106550	11
CTL	individual	SORBI_3001G222300	10
CTL	individual	SORBI_3001G222400	10
CTL	individual	SORBI_3001G222500	10
CTL	individual	SORBI_3001G222600	10
CTL	individual	SORBI_3001G222700	10
CTL	individual	SORBI_3001G222800	10
CTL	individual	SORBI_3001G222900	10
CTL	individual	SORBI_3001G223100	10
CTL	individual	SORBI_3001G223200	10
CTL	individual	SORBI_3001G223300	10
CTL	individual	SORBI_3001G223550	10
CTL	individual	SORBI_3001G224000	10
CTL	individual	SORBI_3001G224200	10
CTL	individual	SORBI_3001G225700	10
CTL	individual	SORBI_3001G254200	10
CTL	individual	SORBI_3002G039500	10
CTL	individual	SORBI_3002G039600	10
CTL	individual	SORBI_3002G039700	10
CTL	individual	SORBI_3002G039800	10
CTL	individual	SORBI_3002G039900	10
CTL	individual	SORBI_3002G041100	10
CTL	individual	SORBI_3002G041150	10
CTL	individual	SORBI_3002G041200	10
CTL	individual	SORBI_3002G041366	10
CTL	individual	SORBI_3002G041400	10
CTL	individual	SORBI_3002G041533	10
CTL	individual	SORBI_3002G041666	10
CTL	individual	SORBI_3002G041800	10
CTL	individual	SORBI_3002G041900	10
CTL	individual	SORBI_3002G042300	10
CTL	individual	SORBI_3002G042400	10
CTL	individual	SORBI_3002G042500	10
CTL	individual	SORBI_3002G042600	10
CTL	individual	SORBI_3002G042800	10
CTL	individual	SORBI_3002G043000	10
CTL	individual	SORBI_3002G043100	10
CTL	individual	SORBI_3002G043201	10
CTL	individual	SORBI_3002G043300	10
CTL	individual	SORBI_3002G043500	10
CTL	individual	SORBI_3002G043700	10
CTL	individual	SORBI_3002G043800	10
CTL	individual	SORBI_3002G044000	10
CTL	individual	SORBI_3002G044100	10
CTL	individual	SORBI_3002G044200	10
CTL	individual	SORBI_3002G044700	10
CTL	individual	SORBI_3002G044800	10
CTL	individual	SORBI_3002G150766	10
CTL	individual	SORBI_3004G130001	10
CTL	individual	SORBI_3005G086650	10
CTL	individual	SORBI_3005G152200	10
CTL	individual	SORBI_3005G152250	10
CTL	individual	SORBI_3006G039800	10
CTL	individual	SORBI_3006G039900	10
CTL	individual	SORBI_3006G040000	10
CTL	individual	SORBI_3006G040101	10
CTL	individual	SORBI_3006G044800	10
CTL	individual	SORBI_3006G048775	10
CTL	individual	SORBI_3006G049600	10
CTL	individual	SORBI_3006G049700	10
CTL	individual	SORBI_3006G049900	10
CTL	individual	SORBI_3006G050000	10
CTL	individual	SORBI_3006G050050	10
CTL	individual	SORBI_3007G070700	10
CTL	individual	SORBI_3007G070900	10
CTL	individual	SORBI_3007G071000	10
CTL	individual	SORBI_3007G071100	10
CTL	individual	SORBI_3007G071200	10
CTL	individual	SORBI_3007G071300	10
CTL	individual	SORBI_3007G071400	10
CTL	individual	SORBI_3007G071500	10
CTL	individual	SORBI_3007G071600	10
CTL	individual	SORBI_3007G071700	10
CTL	individual	SORBI_3007G071800	10
CTL	individual	SORBI_3007G112900	10
CTL	individual	SORBI_3007G113101	10
CTL	individual	SORBI_3007G113200	10
CTL	individual	SORBI_3008G131200	10
CTL	individual	SORBI_3008G131300	10
CTL	individual	SORBI_3008G131400	10
CTL	individual	SORBI_3008G131500	10
CTL	individual	SORBI_3008G131550	10
CTL	individual	SORBI_3008G131601	10
CTL	individual	SORBI_3008G131651	10
CTL	individual	SORBI_3008G131700	10
CTL	individual	SORBI_3008G131800	10
CTL	individual	SORBI_3008G131900	10
CTL	individual	SORBI_3008G132000	10
CTL	individual	SORBI_3008G132200	10
CTL	individual	SORBI_3008G132250	10
CTL	individual	SORBI_3008G132300	10
CTL	individual	SORBI_3008G132400	10
CTL	individual	SORBI_3008G132500	10
CTL	individual	SORBI_3008G132550	10
CTL	individual	SORBI_3008G132600	10
CTL	individual	SORBI_3008G132700	10
CTL	individual	SORBI_3008G132800	10
CTL	individual	SORBI_3008G132900	10
CTL	individual	SORBI_3008G133000	10
CTL	individual	SORBI_3008G133100	10
CTL	individual	SORBI_3008G133200	10
CTL	individual	SORBI_3009G110000	10
CTL	individual	SORBI_3009G111000	10
CTL	individual	SORBI_3009G111200	10
CTL	individual	SORBI_3009G111400	10
CTL	individual	SORBI_3001G254300	9
CTL	individual	SORBI_3001G254400	9
CTL	individual	SORBI_3001G254600	9
CTL	individual	SORBI_3001G254700	9
CTL	individual	SORBI_3001G259000	9
CTL	individual	SORBI_3001G259100	9
CTL	individual	SORBI_3001G259400	9
CTL	individual	SORBI_3001G259600	9
CTL	individual	SORBI_3001G354800	9
CTL	individual	SORBI_3001G355000	9
CTL	individual	SORBI_3001G356300	9
CTL	individual	SORBI_3001G356500	9
CTL	individual	SORBI_3001G356600	9
CTL	individual	SORBI_3001G357200	9
CTL	individual	SORBI_3001G357300	9
CTL	individual	SORBI_3001G357400	9
CTL	individual	SORBI_3001G357500	9
CTL	individual	SORBI_3001G357650	9
CTL	individual	SORBI_3001G357800	9
CTL	individual	SORBI_3001G357900	9
CTL	individual	SORBI_3004G134801	9
CTL	individual	SORBI_3004G137601	9
CTL	individual	SORBI_3005G109300	9
CTL	individual	SORBI_3005G110463	9
CTL	individual	SORBI_3005G114600	9
CTL	individual	SORBI_3005G114800	9
CTL	individual	SORBI_3005G115000	9
CTL	individual	SORBI_3006G042425	9
CTL	individual	SORBI_3006G042500	9
CTL	individual	SORBI_3006G042800	9
CTL	individual	SORBI_3006G042900	9
CTL	individual	SORBI_3006G043300	9
CTL	individual	SORBI_3006G043400	9
CTL	individual	SORBI_3006G048925	9
CTL	individual	SORBI_3006G049000	9
CTL	individual	SORBI_3006G049100	9
CTL	individual	SORBI_3006G049200	9
CTL	individual	SORBI_3006G049300	9
CTL	individual	SORBI_3006G049450	9
