GeneID	GeneName	conditions	layers	best_p	max_r2	max_nphen
SORBI_3001G187000	4-coumarate--CoA ligase	LIN	individual	5.375058e-10	0.975302	4
SORBI_3001G187100	tRNA-uridine aminocarboxypropyltransferase	LIN	individual	5.375058e-10	0.9681	4
SORBI_3001G187200	Transmembrane protein 14C (Fragment)	LIN	individual	5.375058e-10	0.975308	4
SORBI_3001G187500	Cytochrome P450	LIN	individual	5.375058e-10	0.973963	4
SORBI_3004G183100	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	5.754498e-10	0.453813	4
SORBI_3010G106900	Ketose-bisphosphate aldolase class-II family protein	LIN	individual	9.524815e-10	0.912923	4
SORBI_3010G107050	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	LIN	individual	9.524815e-10	1.0	4
SORBI_3002G112300	Subtilisin-like protease	LIN	individual	1.030512e-09	0.670309	4
SORBI_3001G398000		LIN	individual	3.487852e-22	1.0	3
SORBI_3010G053600	MPN domain-containing protein	LIN	individual	1.152137e-16	0.571743	3
SORBI_3010G053700	DUF295 domain-containing protein	LIN	individual	1.152137e-16	0.823463	3
SORBI_3010G053800	AP-1 complex subunit gamma	LIN	individual	1.152137e-16	0.642823	3
SORBI_3010G054000	Alkyl transferase	LIN	individual	1.152137e-16	0.816082	3
SORBI_3010G054100	Malectin domain-containing protein	LIN	individual	1.152137e-16	0.571743	3
SORBI_3010G054150	Ovule protein	LIN	individual	1.152137e-16	0.571743	3
SORBI_3010G054300	Metaxin	LIN	individual	1.152137e-16	0.705224	3
SORBI_3010G054400	Protein kinase domain-containing protein	LIN	individual	1.152137e-16	0.771194	3
SORBI_3010G054500	Fe2OG dioxygenase domain-containing protein	LIN	individual	1.152137e-16	0.636498	3
SORBI_3010G054600	Ribonucleoside-diphosphate reductase	LIN	individual	1.152137e-16	0.634014	3
SORBI_3010G054700	Uncharacterized protein	LIN	individual	1.152137e-16	0.651771	3
SORBI_3010G054800	Hydrophobic seed protein domain-containing protein	LIN	individual	1.152137e-16	0.634014	3
SORBI_3010G054900	Protein kinase domain-containing protein	LIN	individual	1.152137e-16	0.651771	3
SORBI_3010G055000	Protein kinase domain-containing protein	LIN	individual	1.152137e-16	0.645278	3
SORBI_3010G055100	Protein kinase domain-containing protein	LIN	individual	1.152137e-16	0.634014	3
SORBI_3010G055200	Uncharacterized protein	LIN	individual	1.152137e-16	0.89921	3
SORBI_3010G055300	Cytochrome P450	LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G055400		LIN	individual	1.152137e-16	0.89921	3
SORBI_3010G055500		LIN	individual	1.152137e-16	0.89921	3
SORBI_3010G055600		LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G055700		LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G055800		LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G055900		LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G056000	GAGA-binding transcriptional activator	LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G056100	Fanconi-associated nuclease	LIN	individual	1.152137e-16	0.892768	3
SORBI_3010G056200	Uncharacterized protein	LIN	individual	1.152137e-16	0.905688	3
SORBI_3010G056300	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	1.152137e-16	0.959454	3
SORBI_3010G056500	Uncharacterized protein	LIN	individual	1.152137e-16	0.885076	3
SORBI_3010G056600	Acidic protein	LIN	individual	1.152137e-16	0.87111	3
SORBI_3010G056700	Zinc finger GRF-type domain-containing protein	LIN	individual	1.152137e-16	0.503349	3
SORBI_3010G056800	Acidic protein	LIN	individual	1.152137e-16	0.946381	3
SORBI_3010G056900	Acidic protein	LIN	individual	1.152137e-16	1.0	3
SORBI_3010G057000	EF-hand domain-containing protein	LIN	individual	1.152137e-16	0.959454	3
SORBI_3010G057100		LIN	individual	1.152137e-16	0.899052	3
SORBI_3010G057200	Uncharacterized protein	LIN	individual	1.152137e-16	0.905688	3
SORBI_3010G057250	Uncharacterized protein	LIN	individual	1.152137e-16	0.797963	3
SORBI_3010G057300	galactinol--sucrose galactosyltransferase	LIN	individual	1.152137e-16	0.934069	3
SORBI_3010G057400	galactinol--sucrose galactosyltransferase	LIN	individual	1.152137e-16	0.953284	3
SORBI_3010G057500	Telomere-associated protein Rif1 N-terminal domain-containing protein	LIN	individual	1.152137e-16	0.890974	3
SORBI_3010G057600	Uncharacterized protein	LIN	individual	1.152137e-16	0.890974	3
SORBI_3010G057633	SHSP domain-containing protein	LIN	individual	1.152137e-16	1.0	3
SORBI_3010G057666	Uncharacterized protein	LIN	individual	1.152137e-16	0.421448	3
SORBI_3010G057700		LIN	individual	1.152137e-16	0.456644	3
SORBI_3010G057800	Rx N-terminal domain-containing protein	LIN	individual	1.152137e-16	0.931923	3
SORBI_3010G058600	Transposase (Putative), gypsy type	LIN	individual	1.152137e-16	0.693338	3
SORBI_3010G058650	Uncharacterized protein	LIN	individual	1.152137e-16	0.728396	3
SORBI_3010G058700	Transposase (Putative), gypsy type	LIN	individual	1.152137e-16	0.598952	3
SORBI_3001G479800	Hexosyltransferase	LIN	individual	2.571433e-14	1.0	3
SORBI_3008G076100	F-box domain-containing protein	LIN	individual	2.821838e-14	1.0	3
SORBI_3008G076200	aldehyde oxygenase (deformylating)	LIN	individual	2.821838e-14	0.944332	3
SORBI_3008G076250	Aldehyde oxygenase (deformylating)	LIN	individual	2.821838e-14	0.916279	3
SORBI_3009G021500	Cathepsin propeptide inhibitor domain-containing protein	LIN	individual	3.691445e-14	0.468289	3
SORBI_3009G021600	Dirigent protein	LIN	individual	3.691445e-14	0.468004	3
SORBI_3008G101300	DNA repair protein RAD51 homolog	LIN	individual	5.261562e-14	0.975959	3
SORBI_3006G243300	FBD domain-containing protein	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G243400	D-3-phosphoglycerate dehydrogenase	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G243500	Alpha-N-acetylglucosaminidase	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G243600	Peroxidase	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G243700	Protein kinase domain-containing protein	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G243800	Protein kinase domain-containing protein	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G243900	Wall-associated receptor kinase galacturonan-binding domain-containing protein	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G244000	STAS domain-containing protein	LIN	individual	1.258093e-13	1.0	3
SORBI_3006G245200	F-box domain-containing protein	LIN	individual	1.258093e-13	0.717103	3
SORBI_3008G098800	40S ribosomal protein S6	LIN	individual	2.015928e-13	0.93048	3
SORBI_3008G098900	ubiquitinyl hydrolase 1	LIN	individual	2.015928e-13	0.92956	3
SORBI_3008G099100	RIN4 pathogenic type III effector avirulence factor Avr cleavage site domain-containing protein	LIN	individual	2.015928e-13	0.95507	3
SORBI_3007G201900	Uncharacterized protein	LIN	individual	2.647337e-13	1.0	3
SORBI_3007G202000	DUF632 domain-containing protein	LIN	individual	2.647337e-13	0.988332	3
SORBI_3007G202100	BLE2 protein	LIN	individual	2.647337e-13	1.0	3
SORBI_3007G202300	BLE2 protein	LIN	individual	2.647337e-13	1.0	3
SORBI_3007G202360	Uncharacterized protein	LIN	individual	2.647337e-13	0.703217	3
SORBI_3007G202600	PUM-HD domain-containing protein	LIN	individual	2.647337e-13	0.865691	3
SORBI_3001G256900	Mitochondrial carrier protein	LIN	individual	1.005971e-12	0.820027	3
SORBI_3001G257800	Uncharacterized protein	LIN	individual	1.005971e-12	0.93929	3
SORBI_3010G169500		LIN	individual	1.087302e-12	0.533352	3
SORBI_3003G081100	Protein kinase domain-containing protein	LIN	individual	1.367717e-12	0.46308	3
SORBI_3003G081200	Wall-associated receptor kinase galacturonan-binding domain-containing protein	LIN	individual	1.367717e-12	0.483386	3
SORBI_3003G082800	Uncharacterized protein	LIN	individual	1.367717e-12	0.87747	3
SORBI_3003G082900	Uncharacterized protein	LIN	individual	1.367717e-12	0.981964	3
SORBI_3003G083500	Protein kinase domain-containing protein	LIN	individual	1.367717e-12	1.0	3
SORBI_3003G084750		LIN	individual	1.367717e-12	0.916042	3
SORBI_3008G106600	Ovule protein	LIN	individual	1.766655e-12	0.988116	3
SORBI_3008G106700	NmrA-like domain-containing protein	LIN	individual	1.766655e-12	0.988123	3
SORBI_3009G073100	Uncharacterized protein	LIN	individual	1.792076e-12	0.648137	3
SORBI_3010G135300	Glycosyltransferase family 92 protein	LIN	individual	3.193903e-12	1.0	3
SORBI_3010G135450	Uncharacterized protein	LIN	individual	3.193903e-12	1.0	3
SORBI_3001G218300	MATH domain-containing protein	LIN	individual	3.206333e-12	1.0	3
SORBI_3003G113200	5'-nucleotidase	LIN	individual	4.212443e-12	1.0	3
SORBI_3010G125833	Uncharacterized protein	LIN	individual	5.483313e-12	0.865001	3
SORBI_3001G257100		LIN	individual	5.511164e-12	0.586783	3
SORBI_3010G116200	BZIP domain-containing protein	LIN	individual	8.19336e-12	0.543357	3
SORBI_3001G191200		LIN	individual	9.646242e-12	0.512324	3
SORBI_3001G251800	F-box domain-containing protein	LIN	individual	9.698677e-12	0.93532	3
SORBI_3001G251900	Exonuclease domain-containing protein	LIN	individual	9.698677e-12	0.93532	3
SORBI_3001G252050	Ubiquitin-like protease family profile domain-containing protein	LIN	individual	9.698677e-12	0.95517	3
SORBI_3001G252101	Dof-type domain-containing protein	LIN	individual	9.698677e-12	0.975657	3
SORBI_3001G252151	Uncharacterized protein	LIN	individual	9.698677e-12	0.975657	3
SORBI_3001G252200	Condensin-2 complex subunit H2	LIN	individual	9.698677e-12	0.975657	3
SORBI_3001G252600	ATPase AAA-type core domain-containing protein	LIN	individual	9.698677e-12	0.811862	3
SORBI_3010G136000	Uncharacterized protein	LIN	individual	9.95408e-12	0.987398	3
SORBI_3010G120350	Uncharacterized protein	LIN	individual	1.32129e-11	1.0	3
SORBI_3010G116400	Amino acid transporter transmembrane domain-containing protein	LIN	individual	1.459576e-11	0.576895	3
SORBI_3010G117050	Uncharacterized protein	LIN	individual	1.459576e-11	0.51261	3
SORBI_3008G023600	Uncharacterized protein	LIN	individual	2.234303e-11	0.447065	3
SORBI_3010G172600	DUF4228 domain-containing protein	LIN	individual	2.418094e-11	0.960388	3
SORBI_3010G172666	Uncharacterized protein	LIN	individual	2.418094e-11	0.737768	3
SORBI_3010G153700	Ion transport domain-containing protein	LIN	individual	2.932491e-11	0.486715	3
SORBI_3010G153800		LIN	individual	2.932491e-11	0.663341	3
SORBI_3010G029300	Acid phosphatase	LIN	individual	4.012228e-11	0.741252	3
SORBI_3010G029600		LIN	individual	4.012228e-11	0.585804	3
SORBI_3010G029700		LIN	individual	4.012228e-11	0.67451	3
SORBI_3010G029800		LIN	individual	4.012228e-11	0.638291	3
SORBI_3010G032300	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	4.012228e-11	1.0	3
SORBI_3010G032600	Cytochrome c oxidase subunit Vb	LIN	individual	4.012228e-11	0.975344	3
SORBI_3010G032700	Methyltransferase domain-containing protein	LIN	individual	4.012228e-11	1.0	3
SORBI_3003G201500		LIN	individual	5.152412e-11	0.692216	3
SORBI_3008G019000		LIN	individual	5.260074e-11	1.0	3
SORBI_3001G384600	Endoglucanase	LIN	individual	6.588424e-11	0.547149	3
SORBI_3010G059700		LIN	individual	8.254282e-11	0.78697	3
SORBI_3008G090900	Uncharacterized protein	LIN	individual	1.06722e-10	1.0	3
SORBI_3001G186200	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	1.27878e-10	1.0	3
SORBI_3001G186300	Sec20 family protein	LIN	individual	1.27878e-10	1.0	3
SORBI_3010G108500	CCT domain-containing protein	LIN	individual	1.346217e-10	0.628007	3
SORBI_3010G149500	BTB domain-containing protein	LIN	individual	1.349202e-10	1.0	3
SORBI_3001G435000	Alpha_beta hydrolase fold-3 domain-containing protein	LIN	individual	1.416257e-10	0.865577	3
SORBI_3001G435201	Protein kinase domain-containing protein	LIN	individual	1.416257e-10	1.0	3
SORBI_3001G435300	C2 domain-containing protein	LIN	individual	1.416257e-10	0.619326	3
SORBI_3010G053400		LIN	individual	1.516443e-10	0.851086	3
SORBI_3010G157600	Starch branching enzyme IIb	LIN	individual	1.749323e-10	0.987132	3
SORBI_3010G157700	Endoribonuclease E-like protein	LIN	individual	1.749323e-10	0.987132	3
SORBI_3010G157900	Uncharacterized protein	LIN	individual	1.749323e-10	1.0	3
SORBI_3010G158000	Glycosyltransferases	LIN	individual	1.749323e-10	0.987132	3
SORBI_3010G158050	Uncharacterized protein	LIN	individual	1.749323e-10	0.987132	3
SORBI_3010G158400	RING-type domain-containing protein	LIN	individual	1.749323e-10	0.987132	3
SORBI_3010G053000		LIN	individual	2.124234e-10	0.446682	3
SORBI_3010G053300		LIN	individual	2.124234e-10	0.442502	3
SORBI_3010G053500	DUF569 domain-containing protein	LIN	individual	2.124234e-10	0.559071	3
SORBI_3010G053900	RING-type domain-containing protein	LIN	individual	2.124234e-10	0.559071	3
SORBI_3010G054200	Proteasome subunit alpha type	LIN	individual	2.124234e-10	0.559071	3
SORBI_3001G051300		LIN	individual	2.247239e-10	0.833067	3
SORBI_3001G052100	Pentatricopeptide repeat-containing protein	LIN	individual	2.247239e-10	0.464809	3
SORBI_3001G052350	Uncharacterized protein	LIN	individual	2.247239e-10	0.632935	3
SORBI_3001G052400		LIN	individual	2.247239e-10	0.692738	3
SORBI_3001G052500		LIN	individual	2.247239e-10	0.74374	3
SORBI_3001G052600		LIN	individual	2.247239e-10	0.693457	3
SORBI_3001G052700		LIN	individual	2.247239e-10	0.693457	3
SORBI_3001G052800		LIN	individual	2.247239e-10	0.693457	3
SORBI_3001G053500	DUF1618 domain-containing protein	LIN	individual	2.247239e-10	0.516087	3
SORBI_3004G181600	Uncharacterized protein	LIN	individual	2.367795e-10	0.491924	3
SORBI_3008G022200	C3H1-type domain-containing protein	LIN	individual	3.180182e-10	0.616649	3
SORBI_3008G022300	Protein kinase domain-containing protein	LIN	individual	3.180182e-10	0.760627	3
SORBI_3008G022500	Hexosyltransferase	LIN	individual	3.180182e-10	0.790568	3
SORBI_3008G022701	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	3.180182e-10	0.678499	3
SORBI_3001G252500	Protein HGH1 homolog	LIN	individual	3.373228e-10	0.768726	3
SORBI_3003G372750	Uncharacterized protein	LIN	individual	4.786142e-10	0.980761	3
SORBI_3003G372800	DUF668 domain-containing protein	LIN	individual	4.786142e-10	1.0	3
SORBI_3003G372850	Uncharacterized protein	LIN	individual	4.786142e-10	1.0	3
SORBI_3003G373000	Uncharacterized protein	LIN	individual	4.786142e-10	0.757085	3
SORBI_3003G373100	CRAL-TRIO domain-containing protein	LIN	individual	4.786142e-10	0.789474	3
SORBI_3003G373500	1-phosphatidylinositol-3-phosphate 5-kinase	LIN	individual	4.786142e-10	0.649123	3
SORBI_3003G373600	glycine hydroxymethyltransferase	LIN	individual	4.786142e-10	0.673321	3
SORBI_3003G373900		LIN	individual	4.786142e-10	0.721934	3
SORBI_3003G374000	protein-serine_threonine phosphatase	LIN	individual	4.786142e-10	0.683821	3
SORBI_3003G374100	beta-galactosidase	LIN	individual	4.786142e-10	0.672174	3
SORBI_3003G374200	J domain-containing protein	LIN	individual	4.786142e-10	0.646127	3
SORBI_3003G374500	Pentacotripeptide-repeat region of PRORP domain-containing protein	LIN	individual	4.786142e-10	0.605683	3
SORBI_3003G374600	F-box domain-containing protein	LIN	individual	4.786142e-10	0.604207	3
SORBI_3003G374700		LIN	individual	4.786142e-10	0.584074	3
SORBI_3003G374850		LIN	individual	4.786142e-10	0.556928	3
SORBI_3003G375000	RRM domain-containing protein	LIN	individual	4.786142e-10	0.584074	3
SORBI_3003G375200	Spindle assembly checkpoint component MAD1	LIN	individual	4.786142e-10	0.584074	3
SORBI_3003G375300	Hexosyltransferase	LIN	individual	4.786142e-10	0.81713	3
SORBI_3003G375400	Uncharacterized protein	LIN	individual	4.786142e-10	0.81245	3
SORBI_3003G375500	Zinc finger PHD-type domain-containing protein	LIN	individual	4.786142e-10	0.828477	3
SORBI_3003G375800	Protein kinase domain-containing protein	LIN	individual	4.786142e-10	1.0	3
SORBI_3003G375900	Amino acid transporter transmembrane domain-containing protein	LIN	individual	4.786142e-10	1.0	3
SORBI_3003G376000	Amino acid transporter transmembrane domain-containing protein	LIN	individual	4.786142e-10	0.838157	3
SORBI_3004G223600	B-block binding subunit of TFIIIC domain-containing protein	LIN	individual	4.880199e-10	0.621452	3
SORBI_3004G225900	GRAM domain-containing protein	LIN	individual	4.880199e-10	1.0	3
SORBI_3001G311601	Uncharacterized protein	LIN	individual	5.251615e-10	0.945035	3
SORBI_3001G312300	Knottin scorpion toxin-like domain-containing protein	LIN	individual	5.251615e-10	0.870639	3
SORBI_3001G312500	protein-serine_threonine phosphatase	LIN	individual	5.251615e-10	0.789915	3
SORBI_3007G041100	FBD domain-containing protein	LIN	individual	7.231734e-10	0.499398	3
SORBI_3007G041400	Protein ENHANCED DISEASE RESISTANCE 2 C-terminal domain-containing protein	LIN	individual	7.231734e-10	0.531686	3
SORBI_3007G041500	DAGKc domain-containing protein	LIN	individual	7.231734e-10	0.660571	3
SORBI_3007G041800	NB-ARC domain-containing protein	LIN	individual	7.231734e-10	0.718068	3
SORBI_3007G041900	NB-ARC domain-containing protein	LIN	individual	7.231734e-10	1.0	3
SORBI_3007G042100		LIN	individual	7.231734e-10	0.659947	3
SORBI_3007G042200	NB-ARC domain-containing protein	LIN	individual	7.231734e-10	1.0	3
SORBI_3007G205400	AP2_ERF domain-containing protein (Fragment)	LIN	individual	8.137203e-10	1.0	3
SORBI_3007G207200	phenylalanine--tRNA ligase	LIN	individual	8.137203e-10	0.576585	3
SORBI_3007G207400	Serine_threonine-protein phosphatase	LIN	individual	8.137203e-10	0.65835	3
SORBI_3007G207500	Uncharacterized protein	LIN	individual	8.137203e-10	0.708853	3
SORBI_3007G207600	3-hydroxy-3-methylglutaryl coenzyme A reductase	LIN	individual	8.137203e-10	1.0	3
SORBI_3002G112400	PGR5-like protein 1A, chloroplastic	LIN	individual	1.030512e-09	0.979	3
SORBI_3002G112600	RanBP2-type domain-containing protein	LIN	individual	1.030512e-09	1.0	3
SORBI_3002G112850	Protein FAR1-RELATED SEQUENCE (Fragment)	LIN	individual	1.030512e-09	0.410281	3
SORBI_3003G372700	Erythroid differentiation-related factor 1	LIN	individual	1.241274e-09	1.0	3
SORBI_3008G015800	Major facilitator superfamily (MFS) profile domain-containing protein	LIN	individual	1.605798e-09	0.67854	3
SORBI_3008G016250	Secreted protein	LIN	individual	1.605798e-09	0.595038	3
SORBI_3010G159000	OCRE domain-containing protein	LIN	individual	1.668962e-09	1.0	3
SORBI_3001G435400	V-type proton ATPase subunit a	LIN	individual	1.963891e-09	0.678278	3
SORBI_3009G119300	Peptide chain release factor domain-containing protein	LIN	individual	2.71554e-09	0.788225	3
SORBI_3009G119400	Uncharacterized protein	LIN	individual	2.71554e-09	0.858125	3
SORBI_3009G119501	Uncharacterized protein	LIN	individual	2.71554e-09	0.877493	3
SORBI_3009G119600	Trichome birefringence-like N-terminal domain-containing protein	LIN	individual	2.71554e-09	0.681125	3
SORBI_3009G119700	N-acetyltransferase domain-containing protein	LIN	individual	2.71554e-09	1.0	3
SORBI_3009G119800	Uncharacterized protein	LIN	individual	2.71554e-09	0.984107	3
SORBI_3001G360500	Peroxidase	LIN	individual	3.762513e-09	1.0	3
SORBI_3004G130500		LIN	individual	2.43741e-73	1.0	2
SORBI_3004G130600		LIN	individual	2.43741e-73	1.0	2
SORBI_3007G145901		LIN	individual	2.8206409999999996e-19	1.0	2
SORBI_3005G061900	Fanconi anemia group M protein	LIN	individual	3.001993e-19	1.0	2
SORBI_3004G011300	S1 motif domain-containing protein	LIN	individual	3.593366e-15	0.646333	2
SORBI_3004G011566	Catalase	LIN	individual	3.593366e-15	1.0	2
SORBI_3004G011700	Uncharacterized protein	LIN	individual	3.593366e-15	0.703781	2
SORBI_3002G085400	Uncharacterized protein	LIN	individual	4.251319e-15	0.657771	2
SORBI_3002G085700	Glycosyltransferase	LIN	individual	4.251319e-15	1.0	2
SORBI_3001G262700	HhH-GPD domain-containing protein	LIN	individual	1.695528e-14	0.902784	2
SORBI_3001G282500	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	LIN	individual	2.664461e-14	1.0	2
